,screen_name,id_str,created_at,text
266,soonthemoon3,1303383780305121281,2020-09-08 17:24:43,@thehill Yup Trump sent the fed to spread covid to the citizens... oh wait Trump didn't do that it was the governor… https://t.co/EKpwVEtvsv
267,kgorgei,1303383777624944640,2020-09-08 17:24:42,"@queensting @Travistritt The thing is, the earth does not rotate around you. It doesn’t rotate around me either, we… https://t.co/ioSoNHf7yr"
268,Richard20752951,1303383777352339457,2020-09-08 17:24:42,@adamcarolla Trying to decide if this is a joke or not Adam. Is this liberal Adam?So the fact that child COVID deat… https://t.co/AhwqKxSZrg
269,Cleanandsober6,1303383776710594560,2020-09-08 17:24:42,@boxersforlife @csruss65 Our Democrat governor has destroyed our state no one can work Builders can't find supplies… https://t.co/pz4IcKpx0G
270,moneycontrolcom,1303383776282591234,2020-09-08 17:24:42,"Check the latest COVID-19 updates from Maharashtra 

#COVID19 #Coronavirus #Maharashtra #Unlock4 #Lockdown

https://t.co/Pj4gMHwW1r"
271,nasgorlapconq,1303383775527620609,2020-09-08 17:24:42,Tbh im kinda glad i don't have to communicate much with people in this company. Thanks covid
272,christakesHoR,1303383774604873729,2020-09-08 17:24:42,@ryant12_thiel @colonelbrights1 @zuck59 @GovMurphy Seeing as they haven't - your argument is irrelevant and wholly… https://t.co/Gxp236Pqrl
273,maryjamer,1303383774546272257,2020-09-08 17:24:42,Spain virologists say the country’s second virus wave holds a valuable lesson for the rest of the world:… https://t.co/ORLYUfHZvp
274,FunnyJordanD,1303383774428884992,2020-09-08 17:24:42,@j0shc Bud are the pinball machines no longer there due to covid? If so this is the most devestating news of the pandemic so far
275,ClintonCoDemsMI,1303383774319849473,2020-09-08 17:24:42,9 Drugmakers Sign Safety Pledge In Rush To Develop Coronavirus Vaccine https://t.co/FbDVLcEayG
276,warz0r,1303383773921370120,2020-09-08 17:24:42,"@thehill didn't know the virus was called Trump-19, thought it was Covid-19 from China. Trump pretty damn powerful… https://t.co/re02nRy0mB"
277,brett_barrel,1303383772901994496,2020-09-08 17:24:41,"@va_shiva If Covid has taught us anything, it is that, We are Goodhearted Souls that do Indeed Care for one and another"
278,BradKeating3,1303383772746964995,2020-09-08 17:24:41,@MAGAMedic1 @SpeakerPelosi What about plastic diapers? Can't Covid spread in our farts???
279,ManicaPostZim,1303383771761307648,2020-09-08 17:24:41,#PostCabinetBriefing Domestic and International flights will resume on 10 September and 1 October respectively. All… https://t.co/v6sw5EWwdF
280,nad_rellim,1303383771241222145,2020-09-08 17:24:41,"Southern Africa's hunger upsurge blamed on climate, COVID-19 https://t.co/UwaVBwzpLc via @YahooNews How can Trump r… https://t.co/B59774gUCY"
281,Oi_Its_Strikey,1303383770364628993,2020-09-08 17:24:41,When was the last time any of you coughed in public? Ahahahahaha peak times innit. You get that Covid stare.
282,gpotter2_george,1303383770331000832,2020-09-08 17:24:41,"Well, until November 4th...........

https://t.co/50OjjLN30a"
283,TamerTrumpanzee,1303383770087780353,2020-09-08 17:24:41,"@hasanthehun PS4 came out in November. My guess is with COVID, probably around Christmas it'll come out. Probably 650-700"
284,PaulRoundy1,1303383766283550720,2020-09-08 17:24:40,@DrShepherd2013 How do we square that analysis with this? https://t.co/lfMtg5GfSQ It's clear that it was an effecti… https://t.co/LVf33l9xJQ
285,MsOBarr,1303383765750870016,2020-09-08 17:24:40,"@realDonaldTrump Scientists (Dr. Fauci ❤) will lead the charge to eradicate Covid-19 starting January 20, 2021"
286,Beckcheck,1303383765515866114,2020-09-08 17:24:40,"@Forbes Reading the actual report now - I don't understand how 250k cases estimated, yet ""Stugis CoVID cases Links""… https://t.co/qYyPqf0kHr"
287,MuskokaPost,1303383764995801088,2020-09-08 17:24:39,"“Both towns had Assessment Centers and both towns need to be represented equally, especially now with the kids goin… https://t.co/1CnZyWumeR"
288,Szwalch,1303383764681326592,2020-09-08 17:24:39,@chrislhayes Uggg you are objectively stupid. Covid is bs brought to us by the democratic party.
289,EmilyWilkinson0,1303383764597342208,2020-09-08 17:24:39,Think I have covid but can’t get a test because there are NONE available (and I’m classed as an essential worker).… https://t.co/TJx4RwfsWP
290,Zeveros,1303383764203114502,2020-09-08 17:24:39,@noahgendas @DFlaherty08 @ShanghaiVet @SDSUCHEPS @She_Dupree @FriedsonAndrew @Drew_McNichols Based on what we've be… https://t.co/jHiY65xBNi
291,safiiq,1303383763829751809,2020-09-08 17:24:39,Nineteen scientists from across Europe and the US have signed an open letter questioning the results from an articl… https://t.co/1eEVEsh7J5
292,stephaniesmyth,1303383763565654018,2020-09-08 17:24:39,"#Breaking Health Minister @celliottability 
says the latest COVID-19 case numbers in Ontario ""have raised some conc… https://t.co/Y4sobdlg7J"
293,MEVidalSerodio,1303383760134701062,2020-09-08 17:24:38,"A great honor to present our work on Open Knowledge Graphs for #COVID-19 at the webinar ""Doing science in times of… https://t.co/fEUDjMsCm8"
294,Biohazard3737,1303383759560081408,2020-09-08 17:24:38,"$BMYRT
and has been coached by legal. It was important for $BMY to communicate the risk around FDA/COVID.
- A key p… https://t.co/YeOyE9WYgA"
295,cdoug,1303383757257351169,2020-09-08 17:24:38,Bad Data and Bad Conclusions Will Lead to Bad Policy – Implausible Claims that Vaping Increases COVID-19 Risk for Y… https://t.co/b18FlCrYPZ
296,SDIPLA,1303383754866556928,2020-09-08 17:24:37,"Read on IP Watchdog: This Week in Washington IP: PPAC’s 2020 Annual Report, Biological R&amp;D Within the U.S. Departme… https://t.co/LevY1RQPWU"
297,simon_oakden,1303383751280537601,2020-09-08 17:24:36,"@ColinDa19415235 When asked if LoHaG or Rule Britannia formed part of @UKLabour values @DawnButlerBrent answered, ""… https://t.co/wgt4Kb1s40"
298,TanaIsBananas,1303383751217479683,2020-09-08 17:24:36,@KaelyrianSteel I honestly hate how much more I like their inventory than Michaels. I’ve been ordering from Blick since Covid.
299,AlphaRKF,1303383748453363712,2020-09-08 17:24:35,Hutiye there are deeper extra ordinary reasons for economic slow down and negative gdp... Its not because of PSU em… https://t.co/kbJPN2jGg6
300,DebraFlorida,1303383747430154242,2020-09-08 17:24:35,@realDonaldTrump Don't wear a mask....  I think #DeathSantis is fudging the COVID numbers.  Wouldn't want you to mi… https://t.co/3pZ9qsHLBg
301,newbanksy,1303383747094482945,2020-09-08 17:24:35,Toilet bombing the LAPD. The Toilet is actually a Hammer and Sickle. (with COVID-19).
302,LineintheStreet,1303383746696146944,2020-09-08 17:24:35,"@aeis17 There’s a reason loss of smell is a major indicator of  Covid - from JAMA,
“The nasal epithelium is one of… https://t.co/GeeQ3gQxts"
303,Lilpoo404,1303383746272464901,2020-09-08 17:24:35,"IF @KamalaHarris and @JoeBiden win, which they won't, the CDC will release the same vaccine the CDC is working on n… https://t.co/bZZkCtiR6L"
304,fabuliner17,1303383745895034881,2020-09-08 17:24:35,"😏ahem...
""Church Leader Who Blamed
Coronavirus on Gay Marriage
Contracts COVID-19""
https://t.co/X7NeaNi1Ou"
305,ZCL1990,1303383745148444672,2020-09-08 17:24:35,"@roxanneevans12 @News12NJ @News12 Ask him why he put COVID patients into nursing homes with my mom, and then went o… https://t.co/qEnHQ2buVY"
306,SouthernRide,1303383744045297664,2020-09-08 17:24:34,People who believe that most COVID cases are in rural areas are just mad because they stayed inside for 6 months an… https://t.co/eQKAjWWluR
307,AllSides675,1303383743638446082,2020-09-08 17:24:34,@katieatl @PeterMDavies80 @rorycooper It’s the unions. Their demands are simply not going to happen. They’re pushin… https://t.co/LyvnrIJiNV
308,intersectionBri,1303383743479132160,2020-09-08 17:24:34,I wanna go to a concert FUCK COVID
309,noneya95205575,1303383739163193344,2020-09-08 17:24:33,"@MSEEKEROFTRUTH1 @real_kingsman Buggeman suggests Hallet has a connection to Maxwell via Kidd’s sister 

Ward has g… https://t.co/gqrBp6TMaO"
310,CouncilmanWill,1303383738533978115,2020-09-08 17:24:33,Updates! @ArmyMateriel AMC senior health official explains COVID-19 testing https://t.co/TZOHyvUksi
311,urbstuff,1303383738336903175,2020-09-08 17:24:33,@blackhatwizardd I have a niche in need down to covid of course .... would you feel cold email would work with the… https://t.co/Q3tR6r6PhY
312,Hwa_Sunflower,1303383738148171793,2020-09-08 17:24:33,"I would like to know why axs won't give me the money for my ticket that I sold "" we changed our policy for covid. ""… https://t.co/gWtWAXZorJ"
313,LorieMeacham,1303383737455976449,2020-09-08 17:24:33,Church leader who blamed coronavirus on gay marriage contracts COVID-19 https://t.co/qeJzOxIs4W
314,SandlapperSpike,1303383736621334536,2020-09-08 17:24:33,South Florida is doing something similar. USF will apparently give the media a list of players who are out for COVI… https://t.co/1mdvD0rLAz
315,BecNotTall,1303383734486470659,2020-09-08 17:24:32,"I never thought I would say this, but I actually miss #Brexit. I would honestly take another year of that over the… https://t.co/ddbJ9HtDA4"
316,16Scmanish,1303383733869764608,2020-09-08 17:24:32,"Covid roundup: India’s record weekend tally, 4th reinfection case in Gujarat &amp; more
 https://t.co/D5Ewh5pYs3
Downlo… https://t.co/4G8q5yvNPE"
317,pog96591974,1303383733798658050,2020-09-08 17:24:32,right what is a case? ..... anybody know what this actually means in relation to corona virus or is it covid or ... who fuggin knows ?
318,wogelly,1303383732678791171,2020-09-08 17:24:32,@JamesHammer7 @atrupar We are living in a reality where people like you don't understand that there were diseases p… https://t.co/BCWfqFK2Y9
319,Strandfein,1303383731554705414,2020-09-08 17:24:31,"@WHO @DrTedros No one needs the vaccin, because the story about Covid-19 is a criminal and political lie! Go to hell with it!"
320,DTuniman,1303383731101605888,2020-09-08 17:24:31,@FriedsonAndrew @SDSUCHEPS @andersoncooper be sure to ask @budweiserusa and @CocaCola sponsors for Sturgis how much… https://t.co/n7Tuacj1UB
321,alexa_senpaii,1303383730472382464,2020-09-08 17:24:31,"Good morning, friends! A few updates:
1. No coworking stream today, but I'll do a short (no face) stream to pick th… https://t.co/mpn2pQADol"
322,boredwithF1,1303383728811651074,2020-09-08 17:24:31,Bolton.  Covid.  Just saying. https://t.co/ZVFNizgowY
323,JKaetz,1303383728589283338,2020-09-08 17:24:31,@ferrari_simp @thehill Said nothing about this administrations handling of COVID. Said that the Obama administratio… https://t.co/jMMJYMFyV9
324,ClimateActionG1,1303383726861283333,2020-09-08 17:24:30,CAG Kirfi LGAs Bauchi State Nigeria led by Zakariyya Ashiru and His team Joined with the representative of the… https://t.co/8ZipVZOG3h
325,bdylan61,1303383726311780352,2020-09-08 17:24:30,"@ceefax2 There is some truth in what you're saying about the tests, but often people don't know they have underlyin… https://t.co/eWupZCZzXg"
326,AbbotsfordSD,1303383726139695104,2020-09-08 17:24:30,"#AbbySchools students will be returning to in-class learning on Thursday, September 10th. For a quick overview of w… https://t.co/Kcs2n3n9Gp"
327,wtjahn,1303383725518979073,2020-09-08 17:24:30,But he’s subjectively anti-Covid. You are one dipshit nitwit. https://t.co/sre7ZWSpqP
328,newsguild,1303383724126593025,2020-09-08 17:24:30,"Many Americans have little or no access to local news. And it's getting worse.
*45%* of newsroom jobs were cut from… https://t.co/nKAONQo2YB"
329,DanKnightly,1303383722775937024,2020-09-08 17:24:29,Back to square one . Sure seems like Covid is here to stay https://t.co/aHSFAn3Pdw
330,blackhawksxo,1303383720649535495,2020-09-08 17:24:29,covid is kicking my ass 😪
331,EdwardBako1,1303383720595001347,2020-09-08 17:24:29,"@Natalyaandrea14 and Maguire's incident isn't a personal stuff?, how is Greenwood's incident even an issue, but yea… https://t.co/KQOrnL6w63"
332,ETCommodities,1303383719017938944,2020-09-08 17:24:28,"Brent crude prices dive 6%, hit lowest since June on Saudi price cut, Covid flare-ups https://t.co/29CIwF2H03"
333,sololoner2,1303383718149722112,2020-09-08 17:24:28,"U.S. Divorce Rates Skyrocket Amid Covid-19 Pandemic
https://t.co/Gr6g4vqcjB
#Divorce #Marriage #Coronavirus… https://t.co/J3QDM0C07A"
334,heIIIokitty,1303383716815941632,2020-09-08 17:24:28,@jorgepacheco_12 Turning 21 every year till covid is under control 🥰
335,nyeannebevan,1303383716463550464,2020-09-08 17:24:28,"""Analysis of official figures by ITV News shows *nearly a quarter of deaths* in the North involving Covid-19 have b… https://t.co/shEVdKJpC5"
336,gots_stewart,1303383715930804225,2020-09-08 17:24:28,@realDonaldTrump You mean people are returning to work after being laid off or displaced due to Covid. You literall… https://t.co/NOdc8NQnUV
337,noxerika,1303383715054321664,2020-09-08 17:24:28,@MoonteiroLucas covid
338,CostaRicaLiving,1303383713900756992,2020-09-08 17:24:27,I worry every day about my daughter getting it.  She has multiple auto-immune diseases.  Her doctors have told her… https://t.co/IL26M8CrI6
339,CrazyHadel,1303383713154244609,2020-09-08 17:24:27,"@stella_immanuel Dr. Immanuel- what are your views on the flu vaccine? Not Covid, btw."
340,USASocialTeam,1303383711820525568,2020-09-08 17:24:27,Martech training options expand under COVID https://t.co/Y6VITiyAEF
341,byrondobson,1303383707819089923,2020-09-08 17:24:26,Florida State University reports spike in number of students testing positive for COVID-19 https://t.co/PK3A6LqnNs via @tdonline
342,1310NEWS,1303383707512905729,2020-09-08 17:24:26,"#Ottawa doctors comparing spit to swab in search for 'better and simpler' COVID-19 test 
https://t.co/oLzqrWnXPX… https://t.co/SkG94B1qiG"
343,SamSmit94124986,1303383707244351493,2020-09-08 17:24:26,@mmpadellan we need to rename covid-19 the TRUMP VIRUS!!!! IT WILL DRIVE HIM CRAZY!!!
344,Jentolife,1303383707185819650,2020-09-08 17:24:26,@Tripenthat I used to enjoy swimming and did aqua aerobics but with covid and trans I'm really put off by that righ… https://t.co/3EDOORoUPA
345,DaveTurbohawk,1303383706728574977,2020-09-08 17:24:26,"But will ANY of the ""leaders"" stop the BS mask and commie ""social distancing"" nonsense? Anyone want to bet? I say t… https://t.co/Ba3jUy3lK0"
346,peaceandprotect,1303383706409861120,2020-09-08 17:24:25,@Telegraph My kids went back to school and have cough and cold already. Its not cornovirus ( we hope) but shows how… https://t.co/79U0zh5Ews
347,Rgparkos,1303383706204332032,2020-09-08 17:24:25,@Roxannethedog @BillHilly19 @luckylemon @Scaramucci @JoeBiden @realDonaldTrump I know scheduling my subs has been a… https://t.co/mdEdy4tv9a
348,SkiersRight,1303383705696825344,2020-09-08 17:24:25,@chriskilroy @mrjking @rorycooper Children do not spread Covid so they should be in normal school. No masks. No vir… https://t.co/jMhqxdKKI6
349,viruswatchstudy,1303383705663287296,2020-09-08 17:24:25,"Dame Anne Johnson, co-investigator of the Virus Watch study has warned the country is at a ""critical moment"" in the… https://t.co/sPqwhSCuBa"
350,663Chris_,1303383704862167043,2020-09-08 17:24:25,@Jayskyhigh_  y’all like sick out there whole defense with COVID 😂 https://t.co/nxEZV0CT7h
351,BrightPrintUK,1303383704115568640,2020-09-08 17:24:25,"Check out our wide range of covid-19 support products.

Contact us today for a quote. https://t.co/fMiH0Uhsy0"
352,MikeHaddadMD,1303383703813525504,2020-09-08 17:24:25,"From the New England Journal of Medicine @NEJM 
Greater % of asymptomatic COVID19 carriers or people with milder sy… https://t.co/uJ2FNYwMGF"
353,drei3543,1303383703620653058,2020-09-08 17:24:25,@thehill Bruh. Your kill count is at over 6500 elderly patients that died because of your order mandating nursing h… https://t.co/2Tkrv2aYFS
354,political_int,1303383701770862599,2020-09-08 17:24:24,@JohnSwinney bet your office windows aren’t open are they! No you will be nice and seem and dry! This is sickening… https://t.co/htKHRoenOg
355,jameslucier,1303383701200535557,2020-09-08 17:24:24,@EBJunkies Actually they have almost confirmed now Covid isn’t a respiratory disease and also may now understand wh… https://t.co/VGkO1sMMUz
356,JoeGuillotin,1303383700441387008,2020-09-08 17:24:24,@Mikelalonde12 @dbongino I have a twitter friend who is a Native American who is hard right  and served in the mili… https://t.co/bGNbYr6gk4
357,SinghRoopnarine,1303383699401125889,2020-09-08 17:24:24,"@TriniTweets Stop covid at source,infected and contacts. FOLLOW CHINA ,RIGIDLY ISOLATE  AT SOURCE INFECTED AND CONT… https://t.co/Clyi0VsrlU"
358,Bees_Knees__,1303383699342282753,2020-09-08 17:24:24,Ugh I hate that all my online classes are on video call. I’ve done online classes before COVID and you just do the… https://t.co/LSxZfgNcDX
359,Te_Burk,1303383699040468994,2020-09-08 17:24:24,"@senatemajldr  please stay the course on the Heals act!  We do not want to pay demonrat cities to pay Anita, House… https://t.co/YoeYv68nRV"
360,mmontebello,1303383698151297029,2020-09-08 17:24:23,@Snellk @RobinEdgar I'm wondering why CBC montreal isn't mentioning 168 schools in QC (as of this tweet) have confirmed COVID cases.
361,MyVideosToWatch,1303383697773801472,2020-09-08 17:24:23,@KailashChandOBE @skwawkbox @MattHancock @BorisJohnson Back to school back to work back to Covid 19
362,SteveKirchner5,1303383697547309057,2020-09-08 17:24:23,"@OutFrontCNN Our country has responded better than the rest of the world. Idiot Governors, under investigation, let… https://t.co/CuElJ1psPZ"
363,Rainbow_Ark,1303383695357771779,2020-09-08 17:24:23,Exactly this. https://t.co/KtRJtU0Pb3 via @TheWeek
364,CarlAlpine,1303383694665805825,2020-09-08 17:24:23,@Amy_Siskind @morgfair @govkristinoem that works out to $50M!! per Sturgis-related COVID case or $50K per attendee.
365,bbcpayg,1303383693197746183,2020-09-08 17:24:22,"@PanzerShock The next war will be elites vs the people.

They know it.

Covid proves it.

But that war won’t be won… https://t.co/zGZssgBc5s"
366,grodaeu,1303383693025849346,2020-09-08 17:24:22,"Sturgis motorcycle rally caused an estimated 267 cases, 0.019 percent of new US COVID-19 cases of COVID-19 in Augus… https://t.co/0H3U0Vso3g"
367,herrytehelen,1303383692245696516,2020-09-08 17:24:22,"@realDonaldTrump Guess you haven’t seen the COVID numbers. They’re far from great. 
Oh wait it is what it is. 
Great stuff!"
368,CITYOFMESA,1303383690018394113,2020-09-08 17:24:22,"@mpspec Again, a great question for the county if you'd like to ask them. It's our job to inform our residents abou… https://t.co/pN4AEiAwhn"
369,BabyDrBoo,1303383689506807808,2020-09-08 17:24:21,"For those that think that Trump has political motivations for fast tracking the COVID vaccine, look up the FDA appr… https://t.co/wlA7ejOnL8"
370,georges48068465,1303383689020276743,2020-09-08 17:24:21,"@realDonaldTrump What a pair you and DeSantis, two of the most incompetent people in handling Covid. You guys can g… https://t.co/PblWMS5jDA"
371,CC_StormWatch,1303383688923807746,2020-09-08 17:24:21,"Now that ""summer"" is over (unofficially and in terms of activity), it's time to dig into my next report. Gathering… https://t.co/dHcaEpgGRh"
372,raj65025523,1303383686977650688,2020-09-08 17:24:21,HMS Queen Elizabeth stays in port for second day in a row after crew tested positive for Covid-19  | Daily Mail Onl… https://t.co/9fzJ9Mxr3J
373,drmitras,1303383685089996800,2020-09-08 17:24:20,@zev_dr Convalescent Plasma Randomized Controlled Trial (PLACID Trial) in the Management of Moderate #COVID19 (pre-… https://t.co/ZaWGnaADTP
374,dbpittsburgfan,1303383684788162563,2020-09-08 17:24:20,Calling all Floridians - vote Biden/Harris . vote for keeping ssi. not dying with Covid. Better healthcare not less… https://t.co/GBy1RMlSjh
375,appolo007,1303383683131478021,2020-09-08 17:24:20,@PeterNavarro45 @JohnBerman @ccn I've predicted. Its already more than one month that @CNN is disperately discredit… https://t.co/dykrS7wYT0
376,MajorMizako,1303383682787418112,2020-09-08 17:24:20,"@equalityUSA1776 @benshapiro Social media exists, tickets receipts are a thing and COVID-19 tests? That go to a national record?"
377,TheMaShiKai,1303383681269071872,2020-09-08 17:24:19,"@Timcast Even if true, Two things can be wrong at the same time.

Trump ignoring, downplaying, spreading misinforma… https://t.co/Gz7V9LaPuL"
378,rewegreatyet,1303383680317038592,2020-09-08 17:24:19,@benshapiro Remember when we didn’t stop travel from Italy when COVID was raging there....heck we didnt even check… https://t.co/S7Dz0OSVg1
379,StarVOY95,1303383680061181953,2020-09-08 17:24:19,"Aww, my dear Rashid! I'm so glad we got to meet and watch #Voyager together. You're a sweetheart and your family is… https://t.co/wBgfj0AHOT"
380,mariepkrabbe,1303383679855661057,2020-09-08 17:24:19,@EricTopol In layman's terms does that mean that a   covid-19 Infection is more likely to be asymptomatic if the am… https://t.co/wLGRVQXwV9
381,cherbic555,1303383678555389952,2020-09-08 17:24:19,"@MarianneSansum @dwilliam9940 @pfostr Yes, they'll include any sniffle, runny nose and a cough as Covid soon. Scumbags!!!"
382,DanJBalkwill,1303383676684627968,2020-09-08 17:24:18,"@republiculos Super Spreader.
Not just for COVID.
“Spread them, fatty...”"
383,JohnRobertJames,1303383675611107328,2020-09-08 17:24:18,@thehill We all remember Gov Cuomo calling for a European travel ban in Feb and Mar. We all remember Trump forcing… https://t.co/CQWiTuqORt
384,gkapoor_garry,1303383675388661761,2020-09-08 17:24:18,@FaheemYounus Best treatment for diabetics patients under Covid 19
385,saramswann,1303383675044794370,2020-09-08 17:24:18,Join @fulcrum_us' next webinar on how to make sure your vote counts this November. We'll be answering your question… https://t.co/hnV3W2197l
386,Smartiesx5,1303383674633834496,2020-09-08 17:24:18,"A positive swab is not a case. 

“all primary one pupils and some staff members told to stay home yesterday and tod… https://t.co/3UnWvFq6kX"
387,ppl4justice,1303383674113658883,2020-09-08 17:24:18,"@rcrockett @thomaskaine5 BUY – February 28th: Loeffler’s husband buys over $100,000 worth of stock in DuPont, “a co… https://t.co/mnZ3NDk8WX"
388,ChicagoBernie,1303383673849380870,2020-09-08 17:24:18,Covid-19 death rate among African Americans and Latinos rising sharply https://t.co/912ej1maJH
389,EricJoh11661834,1303383673186779136,2020-09-08 17:24:18,Glad to see you visiting the States with the most COVID...hopefully some of it will rub off on you. https://t.co/W3NB1NvIQV
390,sevenbowie,1303383671718793227,2020-09-08 17:24:17,"Trump proved he won't protect America from COVID, from economic devastation though no fault of their own, from vici… https://t.co/EclIodJWWl"
391,george_revere,1303383670598885378,2020-09-08 17:24:17,"NY Gov. Cuomo: “Donald Trump caused the COVID outbreak in New York.” 🤦‍♂️

Except he didn’t send #COVID19 patients to nursing homes. 🤷🏻‍♂️"
392,Pooja29904393,1303383670590337025,2020-09-08 17:24:17,"@sudhirchaudhary @ZeeNews sushant was working on Covid app , so I guess due to lockdown Rhea plan to drug him conti… https://t.co/186PuoHam9"
393,AMFitnessHealth,1303383670225547265,2020-09-08 17:24:17,"A3 We all have a variety of pressing daily concerns that compete for our time. However, when the CDC and numerous o… https://t.co/YyHYrrDnJS"
394,J4LYN,1303383669327818752,2020-09-08 17:24:17,@KennethWPratt @IsRowden @DerorCurrency Covid is less infectious and no more deadly than an average flu. And averag… https://t.co/AkKnYsS6O6
395,TourayTurner,1303383667809701893,2020-09-08 17:24:16,Pharma drew a line in the sand over Covid-19 vaccine readiness — because someone had to https://t.co/QHpKvzvmgf via @statnews
396,tonyvjr01,1303383667394314245,2020-09-08 17:24:16,"@stella_immanuel Amen, me and my father and mother including grandfather on my mothers side were infected, we beat… https://t.co/zvne405U4U"
397,QNAEnglish,1303383667281199105,2020-09-08 17:24:16,"Chairman of Qatari Committee for Reconstruction of Gaza affirmed that the committee, in cooperation and coordinatio… https://t.co/DpWKw24MhT"
398,Delicious12u,1303383666370973696,2020-09-08 17:24:16,"Senate Republicans Announce COVID-19 Relief Package, McConnell Demands Vote This Week https://t.co/GtLeLth4Gp"
399,blacktropolisCi,1303383664638689280,2020-09-08 17:24:16,newsone: The Tuskegee Syphilis Study has been frequently cited as a major deterrent for Black folks' collective ske… https://t.co/6MT7VLUhiO
400,TrafficTechMag,1303383663166586880,2020-09-08 17:24:15,WHITE PAPER: How AI and IoT can reshape public transit in the Covid era https://t.co/KQQqzRYzo3
401,bluraggamuffin,1303383661245591553,2020-09-08 17:24:15,@thebr0keb0i Too little too late. Election is in 50 days. No obvious candidates to engage. He missed his opportunit… https://t.co/DpKXiEUEaq
402,AjjaniKnight,1303383661006389248,2020-09-08 17:24:15,California pastor holds rally in defiance of COVID guidelines https://t.co/gLdSJkXroN It's time SOMONE in Marxist C… https://t.co/Pu5UQ2Zqyz
403,G_Brain_Dentist,1303383660868050945,2020-09-08 17:24:15,COVID-19 &amp; Ball Torture
404,JonesCrabapple,1303383660628832256,2020-09-08 17:24:15,@MikeVarney11 @nypost They’ve stopped calling it covid-19?  Which media outlet and which government? https://t.co/OcWrz5gziT
405,farhan_mahboob,1303383660612259845,2020-09-08 17:24:15,@dirtymic3 @ONtransport They want us to go stand in line for 5 hours in a pandemic .... better to shut them down ag… https://t.co/mFcrtxpvGY
406,coolmofo,1303383660247134210,2020-09-08 17:24:14,@ClubUFC_Xbox @KHuff10 @TheOfficerTatum @Acosta Can’t use Covid as an excuse. We’ve had pandemics before and didn’t… https://t.co/VTVncErtYx
407,Mamacita93,1303383659668541446,2020-09-08 17:24:14,@benshapiro It is absolutely true. Trump’s mangled covid response led to NY’s getting whacked. Cuomo cleaned up Trump’s mess.
408,tunfolklore,1303383657835646978,2020-09-08 17:24:14,"@chancsmith_ i mean, Covid will be around for at least 2-3 years more and it would be almost imposible to erradicat… https://t.co/VkPmwm5xb6"
409,gretchenart,1303383657520926720,2020-09-08 17:24:14,@AmberD1116 And it’s covid for the win...to the death and beyond...
410,findingcpp,1303383657294360576,2020-09-08 17:24:14,"""Even a very small UBI can really help with a deeply difficult situation,"" says @KelseyTuoc in an article for… https://t.co/7RgWS7vxud"
411,chrisdzimmerman,1303383656086622216,2020-09-08 17:24:13,I got a week off work thanks to some dude I was working with for an inspection testing positive for COVID.
412,DavidRMacKinnon,1303383655482613762,2020-09-08 17:24:13,@Pandoraseven @AlanSimp69 @BrianForgie @cobramanu @dados_ponytail @Armygrad1 @JanetMcwee @JohnLeoNo1087 @AgentP22… https://t.co/LtzxKYrqfH
413,paulbenick77,1303383653691674624,2020-09-08 17:24:13,Counts as a Covid death. https://t.co/59tlFoaDxg
414,ONELOVEAVFC,1303383653104463874,2020-09-08 17:24:13,@AVFCFaithful_ @England Broke covid rules u not heard?
415,AlisonKuznitz,1303383653012078597,2020-09-08 17:24:13,Happy Tuesday. Charlotte City Council's strategy session is at 5 p.m. Violence interrupters and COVID-19 are on the… https://t.co/tRtkbA67cv
416,stevec1974,1303383651099516936,2020-09-08 17:24:12,"@EdConwaySky ""Covid Deaths"" may not be tracking confirmed Covid infections, but it seems to me that excess deaths a… https://t.co/xD0Dn46lFx"
417,TheCatPatterson,1303383650537558016,2020-09-08 17:24:12,@Stonekettle And far more chances for pre-existing COVID-19 conditions. Insurers will be able to deny coverage for so many health issues.
418,SatishBahri,1303383649832689664,2020-09-08 17:24:12,We know we lost a coursemate thanks to the Covid. It was Okay to lose s dear friend but even being able to wish goo… https://t.co/HSqDZfA2wF
419,Matt57517686,1303383648872402947,2020-09-08 17:24:12,@6percentReally @foogatwo @GovMurphy Does a fatality of “COVID-19 related complications” mean “with” or “from” COVID-19?
420,chin2tox,1303383648691867648,2020-09-08 17:24:12,"Yet again, Maharashtra led by UTha pulls back India in it's fight against the Chinese Virus. High fatality, high po… https://t.co/cGx8SjnNW3"
421,ChristosArgyrop,1303383648494710784,2020-09-08 17:24:12,@zamishka @mikejohansenmd We already know it does. Flutherism/flubrotherism and covid denial may be explained under… https://t.co/92yQSEMpkl
422,nadhimzahawi,1303383646221590533,2020-09-08 17:24:11,Positive meeting with the #ConstructionLeadershipCouncil COVID-19 Task Force and colleagues from the sector today.… https://t.co/DI0TblMUAl
423,tony_nin,1303383645806264327,2020-09-08 17:24:11,"@kevvwill Not a fan, but with the possibility of players contracting covid thus missing out for 2 weeks and alterin… https://t.co/5uhLW1BLWs"
424,chelsjreynolds,1303383645302984710,2020-09-08 17:24:11,I hate people who spit on the floor in public it makes me feel physically repulsed but when you do it in a pandemic… https://t.co/CjEbf9C7eb
425,bonnierok,1303383644376117248,2020-09-08 17:24:11,"New from my @bellwethered colleagues and @QualityCharters: In the wake of COVID-19, charter authorizers have an opp… https://t.co/DECwQeE9or"
426,orijanell1,1303383643813969921,2020-09-08 17:24:11,Really wish this Covid shit wasn’t going on I would take my baby to Cali .
